marks,year,caste,list,College,cutoff,result
97,2022,Open,3rd,Hinduja,60,1
67,2022,Open,3rd,Hinduja,60,1
71,2022,Open,3rd,Hinduja,60,0
80,2022,Open,3rd,Hinduja,60,1
79,2022,Open,3rd,Hinduja,60,1
58,2022,Open,3rd,Hinduja,60,0
61,2022,Open,3rd,Hinduja,60,1
52,2022,Open,3rd,Hinduja,60,1
52,2022,Open,3rd,Hinduja,60,1
92,2022,Open,3rd,Hinduja,60,1
57,2022,Open,3rd,Hinduja,60,0
78,2022,Open,3rd,Hinduja,60,1
82,2022,Open,3rd,Hinduja,60,0
35,2022,Open,3rd,Hinduja,60,1
73,2022,Open,3rd,Hinduja,60,1
50,2022,Open,3rd,Hinduja,60,1
87,2022,Open,3rd,Hinduja,60,0
88,2022,Open,3rd,Hinduja,60,1
54,2022,Open,3rd,Hinduja,60,1
54,2022,Open,3rd,Hinduja,60,0
50,2022,Open,3rd,Hinduja,60,1
95,2022,Open,3rd,Hinduja,60,0
64,2022,Open,3rd,Hinduja,60,1
65,2022,Open,3rd,Hinduja,60,1
60,2022,Open,3rd,Hinduja,60,0
91,2022,Open,3rd,Hinduja,60,1
52,2022,Open,3rd,Hinduja,60,1
38,2022,Open,3rd,Hinduja,60,1
95,2022,Open,3rd,Hinduja,60,0
57,2022,Open,3rd,Hinduja,60,0
49,2022,Open,3rd,Hinduja,60,1
91,2022,Open,3rd,Hinduja,60,1
93,2022,Open,3rd,Hinduja,60,1
43,2022,Open,3rd,Hinduja,60,1
92,2022,Open,3rd,Hinduja,60,1
85,2022,Open,3rd,Hinduja,60,1
88,2022,Open,3rd,Hinduja,60,0
46,2022,Open,3rd,Hinduja,60,1
86,2022,Open,3rd,Hinduja,60,0
81,2022,Open,3rd,Hinduja,60,0
59,2022,Open,3rd,Hinduja,60,1
90,2022,Open,3rd,Hinduja,60,0
85,2022,Open,3rd,Hinduja,60,1
61,2022,Open,3rd,Hinduja,60,0
54,2022,Open,3rd,Hinduja,60,1
55,2022,Open,3rd,Hinduja,60,0
81,2022,Open,3rd,Hinduja,60,1
64,2022,Open,3rd,Hinduja,60,1
88,2022,Open,3rd,Hinduja,60,1
38,2022,Open,3rd,Hinduja,60,1
72,2022,Open,3rd,Hinduja,60,1
44,2022,Open,3rd,Hinduja,60,1
94,2022,Open,3rd,Hinduja,60,0
40,2022,Open,3rd,Hinduja,60,0
80,2022,Open,3rd,Hinduja,60,1
69,2022,Open,3rd,Hinduja,60,1
78,2022,Open,3rd,Hinduja,60,1
89,2022,Open,3rd,Hinduja,60,0
77,2022,Open,3rd,Hinduja,60,1
80,2022,Open,3rd,Hinduja,60,0
35,2022,Open,3rd,Hinduja,60,0
46,2022,Open,3rd,Hinduja,60,0
92,2022,Open,3rd,Hinduja,60,1
91,2022,Open,3rd,Hinduja,60,1
58,2022,Open,3rd,Hinduja,60,0
89,2022,Open,3rd,Hinduja,60,1
96,2022,Open,3rd,Hinduja,60,1
97,2022,Open,3rd,Hinduja,60,1
78,2022,Open,3rd,Hinduja,60,1
89,2022,Open,3rd,Hinduja,60,1
92,2022,Open,3rd,Hinduja,60,0
96,2022,Open,3rd,Hinduja,60,0
95,2022,Open,3rd,Hinduja,60,1
94,2022,Open,3rd,Hinduja,60,0
87,2022,Open,3rd,Hinduja,60,1
98,2022,Open,3rd,Hinduja,60,1
57,2022,Open,3rd,Hinduja,60,1
51,2022,Open,3rd,Hinduja,60,0
61,2022,Open,3rd,Hinduja,60,1
74,2022,Open,3rd,Hinduja,60,1
71,2022,Sindhi,3rd,Hinduja,55,1
67,2022,Sindhi,3rd,Hinduja,55,1
98,2022,Sindhi,3rd,Hinduja,55,1
36,2022,Sindhi,3rd,Hinduja,55,1
37,2022,Sindhi,3rd,Hinduja,55,1
53,2022,Sindhi,3rd,Hinduja,55,1
63,2022,Sindhi,3rd,Hinduja,55,0
42,2022,Sindhi,3rd,Hinduja,55,1
62,2022,Sindhi,3rd,Hinduja,55,0
58,2022,Sindhi,3rd,Hinduja,55,1
87,2022,Sindhi,3rd,Hinduja,55,1
45,2022,Sindhi,3rd,Hinduja,55,0
99,2022,Sindhi,3rd,Hinduja,55,1
65,2022,Sindhi,3rd,Hinduja,55,1
81,2022,Sindhi,3rd,Hinduja,55,0
69,2022,Sindhi,3rd,Hinduja,55,0
96,2022,Sindhi,3rd,Hinduja,55,1
96,2022,Sindhi,3rd,Hinduja,55,1
57,2022,Sindhi,3rd,Hinduja,55,0
48,2022,Sindhi,3rd,Hinduja,55,1
98,2022,Sindhi,3rd,Hinduja,55,1
69,2022,Sindhi,3rd,Hinduja,55,1
44,2022,Sindhi,3rd,Hinduja,55,1
55,2022,Sindhi,3rd,Hinduja,55,1
44,2022,Sindhi,3rd,Hinduja,55,1
48,2022,Sindhi,3rd,Hinduja,55,0
86,2022,Sindhi,3rd,Hinduja,55,0
98,2022,Sindhi,3rd,Hinduja,55,1
61,2022,Sindhi,3rd,Hinduja,55,1
85,2022,Sindhi,3rd,Hinduja,55,1
41,2022,Sindhi,3rd,Hinduja,55,1
43,2022,Sindhi,3rd,Hinduja,55,0
87,2022,Sindhi,3rd,Hinduja,55,1
86,2022,Sindhi,3rd,Hinduja,55,1
70,2022,Sindhi,3rd,Hinduja,55,1
40,2022,Sindhi,3rd,Hinduja,55,1
86,2022,Sindhi,3rd,Hinduja,55,1
96,2022,Sindhi,3rd,Hinduja,55,1
99,2022,Sindhi,3rd,Hinduja,55,0
97,2022,Sindhi,3rd,Hinduja,55,1
76,2022,Sindhi,3rd,Hinduja,55,1
58,2022,Sindhi,3rd,Hinduja,55,1
84,2022,Sindhi,3rd,Hinduja,55,1
37,2022,Sindhi,3rd,Hinduja,55,1
74,2022,Sindhi,3rd,Hinduja,55,1
75,2022,Sindhi,3rd,Hinduja,55,0
97,2022,Sindhi,3rd,Hinduja,55,0
42,2022,Sindhi,3rd,Hinduja,55,0
77,2022,Sindhi,3rd,Hinduja,55,1
39,2022,Sindhi,3rd,Hinduja,55,0
62,2022,Sindhi,3rd,Hinduja,55,1
59,2022,Sindhi,3rd,Hinduja,55,1
66,2022,Sindhi,3rd,Hinduja,55,0
76,2022,Sindhi,3rd,Hinduja,55,1
83,2022,Sindhi,3rd,Hinduja,55,1
67,2022,Sindhi,3rd,Hinduja,55,1
43,2022,Sindhi,3rd,Hinduja,55,1
69,2022,Sindhi,3rd,Hinduja,55,0
80,2022,Sindhi,3rd,Hinduja,55,1
57,2022,Sindhi,3rd,Hinduja,55,0
59,2022,Sindhi,3rd,Hinduja,55,0
64,2022,Sindhi,3rd,Hinduja,55,1
44,2022,Sindhi,3rd,Hinduja,55,1
66,2022,Sindhi,3rd,Hinduja,55,1
68,2022,Sindhi,3rd,Hinduja,55,1
36,2022,Sindhi,3rd,Hinduja,55,1
75,2022,Sindhi,3rd,Hinduja,55,1
81,2022,Sindhi,3rd,Hinduja,55,1
93,2022,Sindhi,3rd,Hinduja,55,1
46,2022,Sindhi,3rd,Hinduja,55,0
56,2022,Sindhi,3rd,Hinduja,55,1
64,2022,Sindhi,3rd,Hinduja,55,1
95,2022,Sindhi,3rd,Hinduja,55,0
100,2022,Sindhi,3rd,Hinduja,55,1
98,2022,Sindhi,3rd,Hinduja,55,1
55,2022,Sindhi,3rd,Hinduja,55,1
56,2022,Sindhi,3rd,Hinduja,55,1
91,2022,Sindhi,3rd,Hinduja,55,1
69,2022,Sindhi,3rd,Hinduja,55,0
89,2022,Sindhi,3rd,Hinduja,55,0
37,2022,Sindhi,3rd,Hinduja,55,1
37,2022,Sindhi,3rd,Hinduja,55,0
36,2022,Sindhi,3rd,Hinduja,55,0
69,2022,Sindhi,3rd,Hinduja,55,0
84,2022,Sindhi,3rd,Hinduja,55,1
87,2022,Sindhi,3rd,Hinduja,55,1
53,2022,Sindhi,3rd,Hinduja,55,0
75,2022,Sindhi,3rd,Hinduja,55,1
89,2022,Sindhi,3rd,Hinduja,55,0
42,2022,Sindhi,3rd,Hinduja,55,1
97,2022,Sindhi,3rd,Hinduja,55,1
44,2022,Sindhi,3rd,Hinduja,55,1
36,2022,Sindhi,3rd,Hinduja,55,0
58,2022,Sindhi,3rd,Hinduja,55,1
71,2022,Sindhi,3rd,Hinduja,55,1
88,2022,Sindhi,3rd,Hinduja,55,1
99,2022,Sindhi,3rd,Hinduja,55,1
86,2022,Sindhi,3rd,Hinduja,55,1
90,2022,Sindhi,3rd,Hinduja,55,1
98,2022,Sindhi,3rd,Hinduja,55,1
68,2022,Sindhi,3rd,Hinduja,55,0
37,2022,Sindhi,3rd,Hinduja,55,1
68,2022,Sindhi,3rd,Hinduja,55,0
51,2022,Sindhi,3rd,Hinduja,55,1
38,2022,Sindhi,3rd,Hinduja,55,0
39,2022,Sindhi,3rd,Hinduja,55,1
50,2022,Sindhi,3rd,Hinduja,55,0
100,2022,Sindhi,3rd,Hinduja,55,1
91,2022,Sindhi,3rd,Hinduja,55,1
50,2022,Sindhi,3rd,Hinduja,55,0
74,2022,Sindhi,3rd,Hinduja,55,0
80,2022,Sindhi,3rd,Hinduja,55,1
41,2022,Sindhi,3rd,Hinduja,55,1
62,2022,Sindhi,3rd,Hinduja,55,0
43,2022,Sindhi,3rd,Hinduja,55,1
73,2022,Sindhi,3rd,Hinduja,55,0
43,2022,Sindhi,3rd,Hinduja,55,1
86,2022,Sindhi,3rd,Hinduja,55,1
40,2022,Sindhi,3rd,Hinduja,55,1
52,2022,Sindhi,3rd,Hinduja,55,1
40,2022,Sindhi,3rd,Hinduja,55,1
45,2022,Sindhi,3rd,Hinduja,55,1
46,2022,Sindhi,3rd,Hinduja,55,1
99,2022,Sindhi,3rd,Hinduja,55,1
95,2022,Sindhi,3rd,Hinduja,55,0
56,2022,Sindhi,3rd,Hinduja,55,1
92,2022,Sindhi,3rd,Hinduja,55,1
36,2022,Sindhi,3rd,Hinduja,55,1
57,2022,Sindhi,3rd,Hinduja,55,0
71,2022,Sindhi,3rd,Hinduja,55,1
83,2022,Sindhi,3rd,Hinduja,55,1
80,2022,Sindhi,3rd,Hinduja,55,0
38,2022,Sindhi,3rd,Hinduja,55,1
76,2022,Sindhi,3rd,Hinduja,55,1
86,2022,Sindhi,3rd,Hinduja,55,1
100,2022,Sindhi,3rd,Hinduja,55,1
37,2022,Sindhi,3rd,Hinduja,55,1
55,2022,Sindhi,3rd,Hinduja,55,1
53,2022,Sindhi,3rd,Hinduja,55,1
46,2022,Sindhi,3rd,Hinduja,55,1
44,2022,Sindhi,3rd,Hinduja,55,0
57,2022,Sindhi,3rd,Hinduja,55,0
69,2022,Sindhi,3rd,Hinduja,55,0
73,2022,Sindhi,3rd,Hinduja,55,1
91,2022,Sindhi,3rd,Hinduja,55,0
94,2022,Sindhi,3rd,Hinduja,55,1
74,2022,Sindhi,3rd,Hinduja,55,0
64,2022,Sindhi,3rd,Hinduja,55,0
84,2022,Sindhi,3rd,Hinduja,55,1
99,2022,Sindhi,3rd,Hinduja,55,1
99,2022,Sindhi,3rd,Hinduja,55,1
77,2022,Sindhi,3rd,Hinduja,55,1
48,2022,Sindhi,3rd,Hinduja,55,1
73,2022,Sindhi,3rd,Hinduja,55,1
64,2022,Sindhi,3rd,Hinduja,55,1
86,2022,Sindhi,3rd,Hinduja,55,0
48,2022,Sindhi,3rd,Hinduja,55,0
100,2022,Sindhi,3rd,Hinduja,55,0
36,2022,Sindhi,3rd,Hinduja,55,1
94,2022,Sindhi,3rd,Hinduja,55,1
35,2022,Sindhi,3rd,Hinduja,55,1
81,2022,Sindhi,3rd,Hinduja,55,1
97,2022,Sindhi,3rd,Hinduja,55,1
75,2022,Sindhi,3rd,Hinduja,55,1
76,2022,Sindhi,3rd,Hinduja,55,1
38,2022,Sindhi,3rd,Hinduja,55,1
51,2022,Sindhi,3rd,Hinduja,55,1
57,2022,Sindhi,3rd,Hinduja,55,0
88,2022,Sindhi,3rd,Hinduja,55,0
96,2022,Sindhi,3rd,Hinduja,55,0
37,2022,Sindhi,3rd,Hinduja,55,1
79,2022,Sindhi,3rd,Hinduja,55,1
57,2022,Sindhi,3rd,Hinduja,55,1
39,2022,Sindhi,3rd,Hinduja,55,1
73,2022,Sindhi,3rd,Hinduja,55,0
59,2022,Sindhi,3rd,Hinduja,55,1
57,2022,Sindhi,3rd,Hinduja,55,1
66,2022,Sindhi,3rd,Hinduja,55,0
82,2022,Sindhi,3rd,Hinduja,55,1
83,2022,Sindhi,3rd,Hinduja,55,1
78,2022,Sindhi,3rd,Hinduja,55,1
51,2022,Sindhi,3rd,Hinduja,55,0
45,2022,Sindhi,3rd,Hinduja,55,0
83,2022,Sindhi,3rd,Hinduja,55,0
44,2022,Sindhi,3rd,Hinduja,55,0
74,2022,Sindhi,3rd,Hinduja,55,1
87,2022,Sindhi,3rd,Hinduja,55,0
87,2022,Sindhi,3rd,Hinduja,55,0
80,2022,Sindhi,3rd,Hinduja,55,1
68,2022,Sindhi,3rd,Hinduja,55,1
80,2022,Sindhi,3rd,Hinduja,55,1
65,2022,Sindhi,3rd,Hinduja,55,1
82,2022,Sindhi,3rd,Hinduja,55,1
57,2022,Sindhi,3rd,Hinduja,55,0
80,2022,Sindhi,3rd,Hinduja,55,1
67,2022,Sindhi,3rd,Hinduja,55,1
77,2022,Sindhi,3rd,Hinduja,55,1
50,2022,Sindhi,3rd,Hinduja,55,1
80,2022,Sindhi,3rd,Hinduja,55,0
60,2022,Sindhi,3rd,Hinduja,55,1
42,2022,Other,3rd,Hinduja,55,0
81,2022,Other,3rd,Hinduja,55,1
58,2022,Other,3rd,Hinduja,55,1
72,2022,Other,3rd,Hinduja,55,0
99,2022,Other,3rd,Hinduja,55,1
59,2022,Other,3rd,Hinduja,55,1
93,2022,Other,3rd,Hinduja,55,0
96,2022,Other,3rd,Hinduja,55,0
59,2022,Other,3rd,Hinduja,55,1
78,2022,Other,3rd,Hinduja,55,1
50,2022,Other,3rd,Hinduja,55,1
69,2022,Other,3rd,Hinduja,55,0
51,2022,Other,3rd,Hinduja,55,1
42,2022,Other,3rd,Hinduja,55,1
94,2022,Other,3rd,Hinduja,55,1
38,2022,Other,3rd,Hinduja,55,1
55,2022,Other,3rd,Hinduja,55,1
58,2022,Other,3rd,Hinduja,55,1
35,2022,Other,3rd,Hinduja,55,1
70,2022,Other,3rd,Hinduja,55,0
70,2022,Other,3rd,Hinduja,55,1
75,2022,Other,3rd,Hinduja,55,1
39,2022,Other,3rd,Hinduja,55,0
92,2022,Other,3rd,Hinduja,55,1
44,2022,Other,3rd,Hinduja,55,1
37,2022,Other,3rd,Hinduja,55,1
98,2022,Other,3rd,Hinduja,55,1
52,2022,Other,3rd,Hinduja,55,1
57,2022,Other,3rd,Hinduja,55,1
37,2022,Other,3rd,Hinduja,55,1
91,2022,Other,3rd,Hinduja,55,0
69,2022,Other,3rd,Hinduja,55,0
41,2022,Other,3rd,Hinduja,55,1
51,2022,Other,3rd,Hinduja,55,1
68,2022,Other,3rd,Hinduja,55,1
86,2022,Other,3rd,Hinduja,55,1
89,2022,Other,3rd,Hinduja,55,1
52,2022,Other,3rd,Hinduja,55,1
69,2022,Other,3rd,Hinduja,55,1
40,2022,Other,3rd,Hinduja,55,0
39,2022,Other,3rd,Hinduja,55,1
61,2022,Other,3rd,Hinduja,55,1
87,2022,Other,3rd,Hinduja,55,0
60,2022,Other,3rd,Hinduja,55,1
42,2022,Other,3rd,Hinduja,55,0
78,2022,Other,3rd,Hinduja,55,0
57,2022,Other,3rd,Hinduja,55,1
76,2022,Other,3rd,Hinduja,55,1
62,2022,Other,3rd,Hinduja,55,1
64,2022,Other,3rd,Hinduja,55,0
55,2022,Other,3rd,Hinduja,55,1
74,2022,Other,3rd,Hinduja,55,1
61,2022,Other,3rd,Hinduja,55,1
74,2022,Other,3rd,Hinduja,55,1
98,2022,Other,3rd,Hinduja,55,1
100,2022,Other,3rd,Hinduja,55,1
58,2022,Other,3rd,Hinduja,55,0
88,2022,Other,3rd,Hinduja,55,0
46,2022,Other,3rd,Hinduja,55,0
48,2022,Other,3rd,Hinduja,55,0
54,2022,Other,3rd,Hinduja,55,1
50,2022,Other,3rd,Hinduja,55,1
87,2022,Other,3rd,Hinduja,55,0
83,2022,Other,3rd,Hinduja,55,1
55,2022,Other,3rd,Hinduja,55,1
85,2022,Other,3rd,Hinduja,55,0
67,2022,Other,3rd,Hinduja,55,0
61,2022,Other,3rd,Hinduja,55,1
62,2022,Other,3rd,Hinduja,55,0
45,2022,Other,3rd,Hinduja,55,1
49,2022,Other,3rd,Hinduja,55,1
60,2022,Other,3rd,Hinduja,55,1
47,2022,Other,3rd,Hinduja,55,1
80,2022,Other,3rd,Hinduja,55,0
83,2022,Other,3rd,Hinduja,55,1
92,2022,Other,3rd,Hinduja,55,1
84,2022,Other,3rd,Hinduja,55,0
90,2022,Other,3rd,Hinduja,55,1
40,2022,Other,3rd,Hinduja,55,0
89,2022,Other,3rd,Hinduja,55,1
58,2022,Other,3rd,Hinduja,55,1
57,2022,Other,3rd,Hinduja,55,1
77,2022,Other,3rd,Hinduja,55,1
35,2022,Other,3rd,Hinduja,55,1
58,2022,Other,3rd,Hinduja,55,1
95,2022,Other,3rd,Hinduja,55,1
58,2022,Other,3rd,Hinduja,55,1
68,2022,Other,3rd,Hinduja,55,0
43,2022,Other,3rd,Hinduja,55,1
96,2022,Other,3rd,Hinduja,55,1
39,2022,Other,3rd,Hinduja,55,1
79,2022,Other,3rd,Hinduja,55,1
59,2022,Other,3rd,Hinduja,55,1
41,2022,Other,3rd,Hinduja,55,0
57,2022,Other,3rd,Hinduja,55,1
65,2022,Other,3rd,Hinduja,55,0
39,2022,Other,3rd,Hinduja,55,1
89,2022,Other,3rd,Hinduja,55,0
60,2022,Other,3rd,Hinduja,55,1
92,2022,Other,3rd,Hinduja,55,0
88,2022,Other,3rd,Hinduja,55,0
98,2022,Other,3rd,Hinduja,55,1
82,2022,Other,3rd,Hinduja,55,1
97,2022,Other,3rd,Hinduja,55,1
53,2022,Other,3rd,Hinduja,55,1
92,2022,Other,3rd,Hinduja,55,1
72,2022,Other,3rd,Hinduja,55,0
89,2022,Other,3rd,Hinduja,55,1
69,2022,Other,3rd,Hinduja,55,0
96,2022,Other,3rd,Hinduja,55,1
66,2022,Other,3rd,Hinduja,55,1
62,2022,Other,3rd,Hinduja,55,1
49,2022,Other,3rd,Hinduja,55,0
89,2022,Other,3rd,Hinduja,55,1
72,2022,Other,3rd,Hinduja,55,1
82,2022,Other,3rd,Hinduja,55,1
72,2022,Other,3rd,Hinduja,55,0
83,2022,Other,3rd,Hinduja,55,0
85,2022,Other,3rd,Hinduja,55,0
60,2022,Other,3rd,Hinduja,55,1
50,2022,Other,3rd,Hinduja,55,0
97,2022,Other,3rd,Hinduja,55,1
55,2022,Other,3rd,Hinduja,55,1
78,2022,Other,3rd,Hinduja,55,0
95,2022,Other,3rd,Hinduja,55,0
38,2022,Other,3rd,Hinduja,55,1
57,2022,Other,3rd,Hinduja,55,1
59,2022,Other,3rd,Hinduja,55,1
51,2022,Other,3rd,Hinduja,55,0
99,2022,Other,3rd,Hinduja,55,1
70,2022,Other,3rd,Hinduja,55,1
95,2022,Other,3rd,Hinduja,55,1
53,2022,Other,3rd,Hinduja,55,1
80,2022,Other,3rd,Hinduja,55,1
85,2022,Other,3rd,Hinduja,55,1
49,2022,Other,3rd,Hinduja,55,1
48,2022,Other,3rd,Hinduja,55,1
52,2022,Other,3rd,Hinduja,55,1
77,2022,Other,3rd,Hinduja,55,0
36,2022,Other,3rd,Hinduja,55,1
90,2022,Other,3rd,Hinduja,55,1
82,2022,Other,3rd,Hinduja,55,1
78,2022,Other,3rd,Hinduja,55,0
63,2022,Other,3rd,Hinduja,55,0
77,2022,Other,3rd,Hinduja,55,1
46,2022,Other,3rd,Hinduja,55,1
83,2022,Other,3rd,Hinduja,55,1
85,2022,Other,3rd,Hinduja,55,1
64,2022,Other,3rd,Hinduja,55,1
59,2022,Other,3rd,Hinduja,55,1
61,2022,Other,3rd,Hinduja,55,0
43,2022,Other,3rd,Hinduja,55,1
80,2022,Other,3rd,Hinduja,55,1
60,2022,Other,3rd,Hinduja,55,1
61,2022,Other,3rd,Hinduja,55,0
77,2022,Other,3rd,Hinduja,55,1
66,2022,Other,3rd,Hinduja,55,0
74,2022,Other,3rd,Hinduja,55,1
58,2022,Other,3rd,Hinduja,55,0
76,2022,Other,3rd,Hinduja,55,1
95,2022,Other,3rd,Hinduja,55,1
76,2022,Other,3rd,Hinduja,55,1
54,2022,Other,3rd,Hinduja,55,1
84,2022,Other,3rd,Hinduja,55,1
72,2022,Other,3rd,Hinduja,55,0
62,2022,Other,3rd,Hinduja,55,1
90,2022,Other,3rd,Hinduja,55,1
41,2022,Other,3rd,Hinduja,55,1
36,2022,Other,3rd,Hinduja,55,1
98,2022,Other,3rd,Hinduja,55,1
92,2022,Other,3rd,Hinduja,55,1
45,2022,Other,3rd,Hinduja,55,0
46,2022,Other,3rd,Hinduja,55,0
88,2022,Other,3rd,Hinduja,55,1
45,2022,Other,3rd,Hinduja,55,1
58,2022,Other,3rd,Hinduja,55,0
80,2022,Other,3rd,Hinduja,55,1
69,2022,Other,3rd,Hinduja,55,1
86,2022,Other,3rd,Hinduja,55,1
63,2022,Other,3rd,Hinduja,55,0
82,2022,Other,3rd,Hinduja,55,1
92,2022,Other,3rd,Hinduja,55,0
51,2022,Other,3rd,Hinduja,55,0
35,2022,Other,3rd,Hinduja,55,0
81,2022,Other,3rd,Hinduja,55,1
95,2022,Other,3rd,Hinduja,55,1
81,2022,Other,3rd,Hinduja,55,1
75,2022,Other,3rd,Hinduja,55,1
64,2022,Other,3rd,Hinduja,55,1
61,2022,Other,3rd,Hinduja,55,1
85,2022,Other,3rd,Hinduja,55,1
99,2022,Other,3rd,Hinduja,55,1
41,2022,Other,3rd,Hinduja,55,1
49,2022,Other,3rd,Hinduja,55,1
36,2022,Other,3rd,Hinduja,55,1
39,2022,Other,3rd,Hinduja,55,0
38,2022,Other,3rd,Hinduja,55,0
67,2022,Other,3rd,Hinduja,55,0
66,2022,Other,3rd,Hinduja,55,1
80,2022,Other,3rd,Hinduja,55,1
53,2021,Open,1st,Hinduja,85,0
84,2021,Open,1st,Hinduja,85,0
97,2021,Open,1st,Hinduja,85,0
61,2021,Open,1st,Hinduja,85,0
48,2021,Open,1st,Hinduja,85,0
60,2021,Open,1st,Hinduja,85,0
59,2021,Open,1st,Hinduja,85,0
42,2021,Open,1st,Hinduja,85,0
53,2021,Open,1st,Hinduja,85,1
71,2021,Open,1st,Hinduja,85,0
53,2021,Open,1st,Hinduja,85,1
38,2021,Open,1st,Hinduja,85,0
52,2021,Open,1st,Hinduja,85,1
54,2021,Open,1st,Hinduja,85,1
96,2021,Open,1st,Hinduja,85,0
67,2021,Open,1st,Hinduja,85,0
66,2021,Open,1st,Hinduja,85,0
45,2021,Open,1st,Hinduja,85,0
67,2021,Open,1st,Hinduja,85,0
39,2021,Open,1st,Hinduja,85,0
88,2021,Open,1st,Hinduja,85,1
51,2021,Open,1st,Hinduja,85,0
42,2021,Open,1st,Hinduja,85,0
36,2021,Open,1st,Hinduja,85,0
70,2021,Open,1st,Hinduja,85,0
95,2021,Open,1st,Hinduja,85,1
36,2021,Open,1st,Hinduja,85,0
84,2021,Open,1st,Hinduja,85,0
63,2021,Open,1st,Hinduja,85,0
96,2021,Open,1st,Hinduja,85,0
59,2021,Open,1st,Hinduja,85,0
76,2021,Open,1st,Hinduja,85,0
40,2021,Open,1st,Hinduja,85,0
42,2021,Open,1st,Hinduja,85,1
43,2021,Open,1st,Hinduja,85,0
49,2021,Open,1st,Hinduja,85,0
63,2021,Open,1st,Hinduja,85,0
56,2021,Open,1st,Hinduja,85,1
94,2021,Open,1st,Hinduja,85,0
78,2021,Open,1st,Hinduja,85,1
50,2021,Open,1st,Hinduja,85,0
81,2021,Open,1st,Hinduja,85,0
73,2021,Open,1st,Hinduja,85,0
75,2021,Open,1st,Hinduja,85,0
48,2021,Open,1st,Hinduja,85,0
89,2021,Open,1st,Hinduja,85,0
97,2021,Open,1st,Hinduja,85,0
75,2021,Open,1st,Hinduja,85,0
87,2021,Open,1st,Hinduja,85,1
45,2021,Open,1st,Hinduja,85,1
87,2021,Open,1st,Hinduja,85,0
56,2021,Open,1st,Hinduja,85,0
98,2021,Open,1st,Hinduja,85,0
82,2021,Open,1st,Hinduja,85,0
76,2021,Open,1st,Hinduja,85,0
96,2021,Open,1st,Hinduja,85,1
53,2021,Open,1st,Hinduja,85,0
71,2021,Open,1st,Hinduja,85,0
79,2021,Open,1st,Hinduja,85,0
73,2021,Open,1st,Hinduja,85,1
87,2021,Open,1st,Hinduja,85,0
92,2021,Open,1st,Hinduja,85,1
65,2021,Open,1st,Hinduja,85,0
38,2021,Open,1st,Hinduja,85,0
62,2021,Open,1st,Hinduja,85,0
71,2021,Open,1st,Hinduja,85,0
63,2021,Open,1st,Hinduja,85,1
82,2021,Open,1st,Hinduja,85,0
59,2021,Open,1st,Hinduja,85,0
65,2021,Open,1st,Hinduja,85,0
94,2021,Open,1st,Hinduja,85,0
55,2021,Open,1st,Hinduja,85,1
92,2021,Open,1st,Hinduja,85,0
56,2021,Open,1st,Hinduja,85,0
73,2021,Open,1st,Hinduja,85,1
60,2021,Open,1st,Hinduja,85,0
39,2021,Open,1st,Hinduja,85,0
83,2021,Open,1st,Hinduja,85,0
73,2021,Open,1st,Hinduja,85,0
93,2021,Open,1st,Hinduja,85,0
56,2021,Open,1st,Hinduja,85,0
83,2021,Open,1st,Hinduja,85,0
81,2021,Open,1st,Hinduja,85,0
92,2021,Open,1st,Hinduja,85,0
76,2021,Open,1st,Hinduja,85,0
97,2021,Open,1st,Hinduja,85,1
66,2021,Open,1st,Hinduja,85,0
59,2021,Open,1st,Hinduja,85,0
39,2021,Open,1st,Hinduja,85,0
96,2021,Open,1st,Hinduja,85,0
61,2021,Open,1st,Hinduja,85,0
64,2021,Open,1st,Hinduja,85,1
83,2021,Open,1st,Hinduja,85,1
43,2021,Open,1st,Hinduja,85,0
46,2021,Open,1st,Hinduja,85,1
95,2021,Open,1st,Hinduja,85,0
98,2021,Open,1st,Hinduja,85,0
95,2021,Open,1st,Hinduja,85,1
69,2021,Open,1st,Hinduja,85,0
73,2021,Open,1st,Hinduja,85,0
80,2021,Open,1st,Hinduja,85,0
39,2021,Open,1st,Hinduja,85,1
79,2021,Open,1st,Hinduja,85,0
84,2021,Open,1st,Hinduja,85,1
60,2021,Open,1st,Hinduja,85,1
87,2021,Open,1st,Hinduja,85,0
46,2021,Open,1st,Hinduja,85,0
62,2021,Open,1st,Hinduja,85,0
84,2021,Open,1st,Hinduja,85,0
41,2021,Open,1st,Hinduja,85,0
97,2021,Open,1st,Hinduja,85,1
47,2021,Open,1st,Hinduja,85,0
69,2021,Open,1st,Hinduja,85,0
69,2021,Open,1st,Hinduja,85,0
45,2021,Open,1st,Hinduja,85,0
62,2021,Open,1st,Hinduja,85,0
40,2021,Open,1st,Hinduja,85,0
96,2021,Open,1st,Hinduja,85,0
66,2021,Open,1st,Hinduja,85,1
65,2021,Open,1st,Hinduja,85,1
72,2021,Open,1st,Hinduja,85,0
56,2021,Open,1st,Hinduja,85,0
87,2021,Open,1st,Hinduja,85,1
73,2021,Open,1st,Hinduja,85,0
59,2021,Open,1st,Hinduja,85,0
44,2021,Open,1st,Hinduja,85,0
57,2021,Open,1st,Hinduja,85,1
75,2021,Open,1st,Hinduja,85,0
35,2021,Open,1st,Hinduja,85,1
42,2021,Open,1st,Hinduja,85,1
95,2021,Open,1st,Hinduja,85,0
41,2021,Open,1st,Hinduja,85,0
88,2021,Open,1st,Hinduja,85,0
62,2021,Open,1st,Hinduja,85,0
