marks,year,caste,list,College,cutoff,result
92,2022,Open,1st,Wilson,86,1
46,2022,Open,1st,Wilson,86,0
37,2022,Open,1st,Wilson,86,0
83,2022,Open,1st,Wilson,86,1
89,2022,Open,1st,Wilson,86,1
81,2022,Open,1st,Wilson,86,0
43,2022,Open,1st,Wilson,86,0
50,2022,Open,1st,Wilson,86,0
67,2022,Open,1st,Wilson,86,0
93,2022,Open,1st,Wilson,86,1
100,2022,Open,1st,Wilson,86,1
36,2022,Open,1st,Wilson,86,0
43,2022,Open,1st,Wilson,86,0
71,2022,Open,1st,Wilson,86,0
64,2022,Open,1st,Wilson,86,0
63,2022,Open,1st,Wilson,86,0
58,2022,Open,1st,Wilson,86,0
56,2022,Open,1st,Wilson,86,0
55,2022,Open,1st,Wilson,86,0
98,2022,Open,1st,Wilson,86,1
56,2022,Open,1st,Wilson,86,0
76,2022,Open,1st,Wilson,86,1
64,2022,Open,1st,Wilson,86,0
98,2022,Open,1st,Wilson,86,1
93,2022,Open,1st,Wilson,86,1
55,2022,Open,1st,Wilson,86,0
99,2022,Open,1st,Wilson,86,1
70,2022,Open,1st,Wilson,86,0
84,2022,Open,1st,Wilson,86,1
40,2022,Open,1st,Wilson,86,0
45,2022,Open,1st,Wilson,86,0
42,2022,Open,1st,Wilson,86,0
74,2022,Open,1st,Wilson,86,0
77,2022,Open,1st,Wilson,86,1
39,2022,Open,1st,Wilson,86,0
62,2022,Open,1st,Wilson,86,0
100,2022,Open,1st,Wilson,86,1
86,2022,Open,1st,Wilson,86,0
97,2022,Open,1st,Wilson,86,1
63,2022,Open,1st,Wilson,86,0
71,2022,Open,1st,Wilson,86,0
43,2022,Open,1st,Wilson,86,0
94,2022,Open,1st,Wilson,86,1
68,2022,Open,1st,Wilson,86,0
88,2022,Open,1st,Wilson,86,1
50,2022,Open,1st,Wilson,86,0
37,2022,Open,1st,Wilson,86,0
85,2022,Open,1st,Wilson,86,0
96,2022,Open,1st,Wilson,86,1
40,2022,Open,1st,Wilson,86,0
43,2022,Open,1st,Wilson,86,0
64,2022,Open,1st,Wilson,86,0
50,2022,Open,1st,Wilson,86,0
50,2022,Open,1st,Wilson,86,0
97,2022,Open,1st,Wilson,86,1
47,2022,Open,1st,Wilson,86,0
57,2022,Open,1st,Wilson,86,0
84,2022,Open,1st,Wilson,86,1
49,2022,Open,1st,Wilson,86,0
77,2022,Open,1st,Wilson,86,0
49,2022,Open,1st,Wilson,86,0
70,2022,Open,1st,Wilson,86,0
57,2022,Open,1st,Wilson,86,0
58,2022,Open,1st,Wilson,86,0
78,2022,Open,1st,Wilson,86,0
37,2022,Open,1st,Wilson,86,0
91,2022,Open,1st,Wilson,86,1
45,2022,Open,1st,Wilson,86,0
74,2022,Open,1st,Wilson,86,0
72,2022,Open,1st,Wilson,86,1
92,2022,Open,1st,Wilson,86,1
86,2022,Open,1st,Wilson,86,0
45,2022,Open,1st,Wilson,86,0
40,2022,Open,1st,Wilson,86,0
97,2022,Open,1st,Wilson,86,1
68,2022,Open,1st,Wilson,86,0
42,2022,Open,1st,Wilson,86,0
61,2022,Open,1st,Wilson,86,0
62,2022,Open,1st,Wilson,86,0
35,2022,Open,1st,Wilson,86,0
58,2022,Open,1st,Wilson,86,0
49,2022,Open,1st,Wilson,86,0
52,2022,Open,1st,Wilson,86,0
93,2022,Open,1st,Wilson,86,1
96,2022,Open,1st,Wilson,86,1
98,2022,Open,1st,Wilson,86,1
38,2022,Open,1st,Wilson,86,0
48,2022,Open,1st,Wilson,86,0
87,2022,Open,1st,Wilson,86,1
45,2022,Open,1st,Wilson,86,0
69,2022,Open,1st,Wilson,86,0
43,2022,Open,1st,Wilson,86,0
49,2022,Open,1st,Wilson,86,0
86,2022,Open,1st,Wilson,86,0
81,2022,Open,1st,Wilson,86,0
50,2022,Open,1st,Wilson,86,0
69,2022,Open,1st,Wilson,86,0
90,2022,Open,1st,Wilson,86,1
49,2022,Open,1st,Wilson,86,0
65,2022,Open,1st,Wilson,86,0
62,2022,Open,1st,Wilson,86,0
53,2022,Open,1st,Wilson,86,0
84,2022,Open,1st,Wilson,86,0
80,2022,Open,1st,Wilson,86,1
95,2022,Open,1st,Wilson,86,1
36,2022,Open,1st,Wilson,86,0
43,2022,Open,1st,Wilson,86,0
85,2022,Open,1st,Wilson,86,0
92,2022,Open,1st,Wilson,86,1
48,2022,Open,1st,Wilson,86,0
41,2022,Open,1st,Wilson,86,0
44,2022,Open,1st,Wilson,86,0
90,2022,Open,1st,Wilson,86,1
90,2022,Open,1st,Wilson,86,1
79,2022,Open,1st,Wilson,86,0
79,2022,Open,1st,Wilson,86,1
85,2022,Open,1st,Wilson,86,0
74,2022,Open,1st,Wilson,86,0
72,2022,Open,1st,Wilson,86,0
62,2022,Open,1st,Wilson,86,0
46,2022,Open,1st,Wilson,86,0
63,2022,Open,1st,Wilson,86,0
81,2022,Open,1st,Wilson,86,0
44,2022,Open,1st,Wilson,86,0
35,2022,Open,1st,Wilson,86,0
96,2022,Open,1st,Wilson,86,1
41,2022,Open,1st,Wilson,86,0
73,2022,Open,1st,Wilson,86,1
82,2022,Open,1st,Wilson,86,0
45,2022,Open,1st,Wilson,86,0
78,2022,Open,1st,Wilson,86,0
88,2022,Open,1st,Wilson,86,1
62,2022,Open,1st,Wilson,86,0
59,2022,Open,1st,Wilson,86,0
97,2022,Open,1st,Wilson,86,1
78,2022,Open,1st,Wilson,86,1
65,2022,Open,1st,Wilson,86,0
37,2022,Open,1st,Wilson,86,0
96,2022,Open,1st,Wilson,86,1
100,2022,Open,1st,Wilson,86,1
51,2022,Open,1st,Wilson,86,0
47,2022,Open,1st,Wilson,86,0
94,2022,Open,1st,Wilson,86,1
55,2022,Open,1st,Wilson,86,0
64,2022,Open,1st,Wilson,86,0
68,2022,Open,1st,Wilson,86,0
49,2022,Open,1st,Wilson,86,0
43,2022,Open,1st,Wilson,86,0
97,2022,Open,1st,Wilson,86,1
60,2022,Open,1st,Wilson,86,0
82,2022,Open,1st,Wilson,86,1
42,2022,Open,1st,Wilson,86,0
94,2022,Open,1st,Wilson,86,1
39,2022,Open,1st,Wilson,86,0
86,2022,Open,1st,Wilson,86,1
94,2022,Open,1st,Wilson,86,1
73,2022,Open,1st,Wilson,86,0
72,2022,Open,1st,Wilson,86,0
78,2022,Open,1st,Wilson,86,1
36,2022,Open,1st,Wilson,86,0
67,2022,Open,1st,Wilson,86,0
75,2022,Open,1st,Wilson,86,0
46,2022,Open,1st,Wilson,86,0
82,2022,Open,1st,Wilson,86,0
55,2022,Open,1st,Wilson,86,0
72,2022,Open,1st,Wilson,86,1
38,2022,Open,1st,Wilson,86,0
73,2022,Open,1st,Wilson,86,1
55,2022,Open,1st,Wilson,86,0
86,2022,Open,1st,Wilson,86,0
91,2022,Open,1st,Wilson,86,1
78,2022,Open,1st,Wilson,86,0
40,2022,Open,1st,Wilson,86,0
42,2022,Open,1st,Wilson,86,0
81,2022,Open,1st,Wilson,86,1
81,2022,Open,1st,Wilson,86,0
58,2022,Open,1st,Wilson,86,0
37,2022,Open,1st,Wilson,86,0
91,2022,Open,1st,Wilson,86,1
85,2022,Open,1st,Wilson,86,0
71,2022,Open,1st,Wilson,86,1
87,2022,Open,1st,Wilson,86,1
38,2022,Open,1st,Wilson,86,0
53,2022,Open,1st,Wilson,86,0
87,2022,Open,1st,Wilson,86,1
70,2022,Open,1st,Wilson,86,0
75,2022,Open,1st,Wilson,86,1
80,2022,Open,1st,Wilson,86,0
80,2022,Open,1st,Wilson,86,0
79,2022,Open,1st,Wilson,86,1
41,2022,Open,1st,Wilson,86,0
67,2022,Open,1st,Wilson,86,0
97,2022,Open,1st,Wilson,86,1
43,2022,Open,1st,Wilson,86,0
95,2022,Open,1st,Wilson,86,1
73,2022,Open,1st,Wilson,86,0
50,2022,Open,1st,Wilson,86,0
75,2022,Open,1st,Wilson,86,0
54,2022,Open,1st,Wilson,86,0
66,2022,Open,1st,Wilson,86,0
69,2022,Open,1st,Wilson,86,0
82,2022,Open,1st,Wilson,86,1
67,2022,Open,1st,Wilson,86,0
58,2022,Open,1st,Wilson,86,0
38,2022,Open,1st,Wilson,86,0
56,2022,Open,1st,Wilson,86,0
73,2022,Open,1st,Wilson,86,1
85,2022,Open,1st,Wilson,86,0
75,2022,Open,1st,Wilson,86,0
92,2022,Open,1st,Wilson,86,1
72,2022,Open,1st,Wilson,86,0
54,2022,Open,1st,Wilson,86,0
69,2022,Open,1st,Wilson,86,0
59,2022,Open,1st,Wilson,86,0
83,2022,Open,1st,Wilson,86,0
80,2022,Open,1st,Wilson,86,0
54,2022,Open,1st,Wilson,86,0
39,2022,Open,1st,Wilson,86,0
95,2022,Open,1st,Wilson,86,1
55,2022,Open,1st,Wilson,86,0
55,2022,Open,1st,Wilson,86,0
36,2022,Open,1st,Wilson,86,0
83,2022,Open,1st,Wilson,86,0
53,2022,Open,1st,Wilson,86,0
85,2022,Open,1st,Wilson,86,1
86,2022,Open,1st,Wilson,86,1
44,2022,Open,1st,Wilson,86,0
73,2022,Open,1st,Wilson,86,0
65,2022,Open,1st,Wilson,86,0
42,2022,Open,1st,Wilson,86,0
74,2022,Open,1st,Wilson,86,0
73,2022,Open,1st,Wilson,86,1
79,2022,Open,1st,Wilson,86,0
69,2022,Open,1st,Wilson,86,0
91,2022,Open,1st,Wilson,86,1
69,2022,Open,1st,Wilson,86,0
62,2022,Open,1st,Wilson,86,0
82,2022,Open,1st,Wilson,86,1
37,2022,Open,1st,Wilson,86,0
94,2022,Open,1st,Wilson,86,1
46,2022,Open,1st,Wilson,86,0
50,2022,Open,1st,Wilson,86,0
74,2022,Open,1st,Wilson,86,0
71,2022,Open,1st,Wilson,86,1
47,2022,Open,1st,Wilson,86,0
88,2022,Open,1st,Wilson,86,1
39,2022,Open,1st,Wilson,86,0
37,2022,Open,1st,Wilson,86,0
44,2022,Open,1st,Wilson,86,0
67,2022,Open,1st,Wilson,86,0
59,2022,Open,1st,Wilson,86,0
78,2022,Open,1st,Wilson,86,1
43,2022,Open,1st,Wilson,86,0
83,2022,Open,1st,Wilson,86,0
94,2022,Open,1st,Wilson,86,1
50,2022,Open,1st,Wilson,86,0
41,2022,Open,1st,Wilson,86,0
82,2022,Open,1st,Wilson,86,1
72,2022,Open,1st,Wilson,86,1
44,2022,Open,1st,Wilson,86,0
91,2022,Open,1st,Wilson,86,1
55,2022,Open,1st,Wilson,86,0
92,2022,Open,1st,Wilson,86,1
66,2022,Open,1st,Wilson,86,0
80,2022,Open,1st,Wilson,86,1
35,2022,Open,1st,Wilson,86,0
48,2022,Open,1st,Wilson,86,0
46,2022,Open,1st,Wilson,86,0
49,2022,Open,2nd,Wilson,78,0
80,2022,Open,2nd,Wilson,78,1
87,2022,Open,2nd,Wilson,78,1
48,2022,Open,2nd,Wilson,78,0
84,2022,Open,2nd,Wilson,78,1
73,2022,Open,2nd,Wilson,78,1
36,2022,Open,2nd,Wilson,78,0
56,2022,Open,2nd,Wilson,78,0
86,2022,Open,2nd,Wilson,78,1
67,2022,Open,2nd,Wilson,78,1
91,2022,Open,2nd,Wilson,78,1
81,2022,Open,2nd,Wilson,78,1
71,2022,Open,2nd,Wilson,78,0
64,2022,Open,2nd,Wilson,78,1
89,2022,Open,2nd,Wilson,78,1
96,2022,Open,2nd,Wilson,78,1
83,2022,Open,2nd,Wilson,78,1
51,2022,Open,2nd,Wilson,78,0
92,2022,Open,2nd,Wilson,78,1
82,2022,Open,2nd,Wilson,78,1
100,2022,Open,2nd,Wilson,78,1
58,2022,Open,2nd,Wilson,78,0
63,2022,Open,2nd,Wilson,78,0
50,2022,Open,2nd,Wilson,78,0
92,2022,Open,2nd,Wilson,78,1
83,2022,Open,2nd,Wilson,78,1
71,2022,Open,2nd,Wilson,78,1
87,2022,Open,2nd,Wilson,78,1
85,2022,Open,2nd,Wilson,78,1
91,2022,Open,2nd,Wilson,78,1
87,2022,Open,2nd,Wilson,78,1
37,2022,Open,2nd,Wilson,78,0
98,2022,Open,2nd,Wilson,78,1
42,2022,Open,2nd,Wilson,78,0
37,2022,Open,2nd,Wilson,78,0
82,2022,Open,2nd,Wilson,78,1
37,2022,Open,2nd,Wilson,78,0
44,2022,Open,2nd,Wilson,78,0
58,2022,Open,2nd,Wilson,78,1
42,2022,Open,2nd,Wilson,78,0
79,2022,Open,2nd,Wilson,78,1
81,2022,Open,2nd,Wilson,78,1
100,2022,Open,2nd,Wilson,78,1
61,2022,Open,2nd,Wilson,78,0
39,2022,Open,2nd,Wilson,78,0
49,2022,Open,2nd,Wilson,78,0
40,2022,Open,2nd,Wilson,78,0
40,2022,Open,2nd,Wilson,78,0
52,2022,Open,2nd,Wilson,78,0
51,2022,Open,2nd,Wilson,78,0
55,2022,Open,2nd,Wilson,78,0
73,2022,Open,2nd,Wilson,78,0
56,2022,Open,2nd,Wilson,78,0
35,2022,Open,2nd,Wilson,78,0
64,2022,Open,2nd,Wilson,78,0
67,2022,Open,2nd,Wilson,78,1
45,2022,Open,2nd,Wilson,78,0
62,2022,Open,2nd,Wilson,78,0
95,2022,Open,2nd,Wilson,78,1
40,2022,Open,2nd,Wilson,78,0
88,2022,Open,2nd,Wilson,78,1
47,2022,Open,2nd,Wilson,78,0
52,2022,Open,2nd,Wilson,78,0
67,2022,Open,2nd,Wilson,78,1
76,2022,Open,2nd,Wilson,78,0
100,2022,Open,2nd,Wilson,78,1
64,2022,Open,2nd,Wilson,78,0
69,2022,Open,2nd,Wilson,78,1
57,2022,Open,2nd,Wilson,78,0
73,2022,Open,2nd,Wilson,78,0
52,2022,Open,2nd,Wilson,78,0
96,2022,Open,2nd,Wilson,78,1
78,2022,Open,2nd,Wilson,78,0
65,2022,Open,2nd,Wilson,78,0
36,2022,Open,2nd,Wilson,78,0
99,2022,Open,2nd,Wilson,78,1
60,2022,Open,2nd,Wilson,78,1
92,2022,Open,2nd,Wilson,78,1
86,2022,Open,2nd,Wilson,78,1
76,2022,Open,2nd,Wilson,78,0
86,2022,Open,2nd,Wilson,78,1
42,2022,Open,2nd,Wilson,78,0
37,2022,Open,2nd,Wilson,78,0
39,2022,Open,2nd,Wilson,78,0
87,2022,Open,2nd,Wilson,78,1
89,2022,Open,2nd,Wilson,78,1
44,2022,Open,2nd,Wilson,78,0
65,2022,Open,2nd,Wilson,78,0
37,2022,Open,2nd,Wilson,78,0
48,2022,Open,2nd,Wilson,78,0
84,2022,Open,2nd,Wilson,78,1
61,2022,Open,2nd,Wilson,78,1
62,2022,Open,2nd,Wilson,78,1
55,2022,Open,2nd,Wilson,78,0
71,2022,Open,2nd,Wilson,78,0
78,2022,Open,2nd,Wilson,78,1
41,2022,Open,2nd,Wilson,78,0
72,2022,Open,2nd,Wilson,78,1
53,2022,Open,2nd,Wilson,78,0
40,2022,Open,2nd,Wilson,78,0
57,2022,Open,2nd,Wilson,78,0
81,2022,Open,2nd,Wilson,78,1
58,2022,Open,2nd,Wilson,78,0
55,2022,Open,2nd,Wilson,78,0
95,2022,Open,2nd,Wilson,78,1
37,2022,Open,2nd,Wilson,78,0
86,2022,Open,2nd,Wilson,78,1
53,2022,Open,2nd,Wilson,78,0
57,2022,Open,2nd,Wilson,78,0
77,2022,Open,2nd,Wilson,78,1
86,2022,Open,2nd,Wilson,78,1
53,2022,Open,2nd,Wilson,78,0
89,2022,Open,2nd,Wilson,78,1
85,2022,Open,2nd,Wilson,78,1
83,2022,Open,2nd,Wilson,78,1
40,2022,Open,2nd,Wilson,78,0
75,2022,Open,2nd,Wilson,78,1
52,2022,Open,2nd,Wilson,78,0
80,2022,Open,2nd,Wilson,78,1
93,2022,Open,2nd,Wilson,78,1
73,2022,Open,2nd,Wilson,78,1
79,2022,Open,2nd,Wilson,78,1
65,2022,Open,2nd,Wilson,78,0
93,2022,Open,2nd,Wilson,78,1
73,2022,Open,2nd,Wilson,78,0
80,2022,Open,2nd,Wilson,78,1
39,2022,Open,2nd,Wilson,78,0
76,2022,Open,2nd,Wilson,78,1
95,2022,Open,2nd,Wilson,78,1
75,2022,Open,2nd,Wilson,78,1
72,2022,Open,2nd,Wilson,78,1
89,2022,Open,2nd,Wilson,78,1
57,2022,Open,2nd,Wilson,78,0
47,2022,Open,2nd,Wilson,78,0
93,2022,Open,2nd,Wilson,78,1
41,2022,Open,2nd,Wilson,78,0
91,2022,Open,2nd,Wilson,78,1
38,2022,Open,2nd,Wilson,78,0
65,2022,Open,2nd,Wilson,78,1
61,2022,Open,2nd,Wilson,78,1
38,2022,Open,2nd,Wilson,78,0
54,2022,Open,2nd,Wilson,78,0
72,2022,Open,2nd,Wilson,78,0
56,2022,Open,2nd,Wilson,78,0
87,2022,Open,2nd,Wilson,78,1
99,2022,Open,2nd,Wilson,78,1
68,2022,Open,2nd,Wilson,78,0
90,2022,Open,2nd,Wilson,78,1
81,2022,Open,2nd,Wilson,78,1
97,2022,Open,2nd,Wilson,78,1
65,2022,Open,2nd,Wilson,78,1
90,2022,Open,2nd,Wilson,78,1
41,2022,Open,2nd,Wilson,78,0
93,2022,Open,2nd,Wilson,78,1
77,2022,Open,2nd,Wilson,78,1
88,2022,Open,2nd,Wilson,78,1
86,2022,Open,2nd,Wilson,78,1
80,2022,Open,2nd,Wilson,78,1
75,2022,Open,2nd,Wilson,78,0
90,2022,Open,2nd,Wilson,78,1
95,2022,Open,2nd,Wilson,78,1
95,2022,Open,2nd,Wilson,78,1
77,2022,Open,2nd,Wilson,78,0
85,2022,Open,2nd,Wilson,78,1
41,2022,Open,2nd,Wilson,78,0
39,2022,Open,2nd,Wilson,78,0
85,2022,Open,2nd,Wilson,78,1
51,2022,Open,2nd,Wilson,78,0
42,2022,Open,2nd,Wilson,78,0
89,2022,Open,2nd,Wilson,78,1
55,2022,Open,2nd,Wilson,78,0
87,2022,Open,2nd,Wilson,78,1
52,2022,Open,2nd,Wilson,78,0
54,2022,Open,2nd,Wilson,78,0
99,2022,Open,2nd,Wilson,78,1
35,2022,Open,2nd,Wilson,78,0
83,2022,Open,2nd,Wilson,78,1
96,2022,Open,2nd,Wilson,78,1
77,2022,Open,2nd,Wilson,78,0
93,2022,Open,2nd,Wilson,78,1
91,2022,Open,2nd,Wilson,78,1
60,2022,Open,2nd,Wilson,78,1
37,2022,Open,2nd,Wilson,78,0
44,2022,Open,2nd,Wilson,78,0
69,2022,Open,2nd,Wilson,78,1
83,2022,Open,2nd,Wilson,78,1
68,2022,Open,2nd,Wilson,78,1
38,2022,Open,2nd,Wilson,78,0
80,2022,Open,2nd,Wilson,78,1
35,2022,Open,2nd,Wilson,78,0
58,2022,Open,2nd,Wilson,78,0
78,2022,Open,2nd,Wilson,78,1
80,2022,Open,2nd,Wilson,78,1
58,2022,Open,2nd,Wilson,78,0
78,2022,Open,2nd,Wilson,78,1
38,2022,Open,2nd,Wilson,78,0
81,2022,Open,2nd,Wilson,78,1
36,2022,Open,2nd,Wilson,78,0
47,2022,Open,2nd,Wilson,78,0
64,2022,Open,2nd,Wilson,78,0
74,2022,Open,2nd,Wilson,78,1
97,2022,Open,2nd,Wilson,78,1
85,2022,Open,2nd,Wilson,78,1
84,2022,Open,2nd,Wilson,78,1
65,2022,Open,2nd,Wilson,78,1
58,2022,Open,2nd,Wilson,78,0
76,2022,Open,2nd,Wilson,78,1
57,2022,Open,2nd,Wilson,78,0
77,2022,Open,2nd,Wilson,78,0
70,2022,Open,2nd,Wilson,78,0
98,2022,Open,2nd,Wilson,78,1
41,2022,Open,2nd,Wilson,78,0
55,2022,Open,2nd,Wilson,78,0
51,2022,Open,2nd,Wilson,78,0
90,2022,Open,2nd,Wilson,78,1
37,2022,Open,2nd,Wilson,78,0
85,2022,Open,2nd,Wilson,78,1
64,2022,Open,2nd,Wilson,78,1
67,2022,Open,2nd,Wilson,78,0
36,2022,Open,2nd,Wilson,78,0
53,2022,Open,2nd,Wilson,78,0
79,2022,Open,2nd,Wilson,78,1
78,2022,Open,2nd,Wilson,78,1
47,2022,Open,2nd,Wilson,78,0
57,2022,Open,2nd,Wilson,78,0
97,2022,Open,2nd,Wilson,78,1
49,2022,Open,2nd,Wilson,78,0
65,2022,Open,2nd,Wilson,78,0
70,2022,Open,2nd,Wilson,78,0
96,2022,Open,2nd,Wilson,78,1
80,2022,Open,2nd,Wilson,78,1
70,2022,Open,2nd,Wilson,78,1
87,2022,Open,2nd,Wilson,78,1
45,2022,Open,2nd,Wilson,78,0
36,2022,Open,2nd,Wilson,78,0
85,2022,Open,2nd,Wilson,78,1
77,2022,Open,2nd,Wilson,78,0
41,2022,Open,2nd,Wilson,78,0
50,2022,Open,2nd,Wilson,78,0
37,2022,Open,2nd,Wilson,78,0
89,2022,Open,2nd,Wilson,78,1
57,2022,Open,2nd,Wilson,78,0
100,2022,Open,2nd,Wilson,78,1
39,2022,Open,2nd,Wilson,78,0
89,2022,Open,2nd,Wilson,78,1
86,2022,Open,2nd,Wilson,78,1
47,2022,Open,2nd,Wilson,78,0
68,2022,Open,2nd,Wilson,78,0
73,2022,Open,2nd,Wilson,78,0
69,2022,Open,2nd,Wilson,78,0
35,2022,Open,2nd,Wilson,78,0
57,2022,Open,2nd,Wilson,78,0
57,2022,Open,2nd,Wilson,78,0
46,2022,Open,2nd,Wilson,78,0
98,2022,Open,2nd,Wilson,78,1
84,2022,Open,2nd,Wilson,78,1
56,2022,Open,2nd,Wilson,78,0
58,2022,Open,2nd,Wilson,78,0
67,2022,Open,2nd,Wilson,78,1
38,2022,Open,2nd,Wilson,78,0
91,2022,Open,2nd,Wilson,78,1
73,2022,Open,2nd,Wilson,78,0
35,2022,Open,2nd,Wilson,78,0
50,2022,Open,2nd,Wilson,78,0
85,2022,Open,2nd,Wilson,78,1
39,2022,Open,2nd,Wilson,78,0
57,2022,Open,2nd,Wilson,78,0
64,2022,Open,2nd,Wilson,78,1
43,2022,Open,2nd,Wilson,78,0
40,2022,Open,2nd,Wilson,78,0
68,2022,Open,2nd,Wilson,78,1
80,2022,Open,2nd,Wilson,78,1
99,2022,Open,2nd,Wilson,78,1
47,2022,Open,2nd,Wilson,78,0
91,2022,Open,2nd,Wilson,78,1
100,2022,Open,2nd,Wilson,78,1
57,2022,Open,2nd,Wilson,78,0
92,2022,Open,2nd,Wilson,78,1
57,2022,Open,2nd,Wilson,78,0
62,2022,Open,2nd,Wilson,78,1
89,2022,Open,2nd,Wilson,78,1
95,2022,Open,2nd,Wilson,78,1
70,2022,Open,2nd,Wilson,78,0
72,2022,Open,2nd,Wilson,78,0
38,2022,Open,2nd,Wilson,78,0
59,2022,Open,2nd,Wilson,78,0
77,2022,Open,2nd,Wilson,78,1
84,2022,Open,2nd,Wilson,78,1
62,2022,Open,2nd,Wilson,78,1
80,2022,Open,2nd,Wilson,78,1
37,2022,Open,2nd,Wilson,78,0
95,2022,Open,2nd,Wilson,78,1
79,2022,Open,2nd,Wilson,78,1
71,2022,Open,2nd,Wilson,78,0
80,2022,Open,2nd,Wilson,78,1
44,2022,Open,2nd,Wilson,78,0
70,2022,Open,2nd,Wilson,78,1
43,2022,Open,2nd,Wilson,78,0
42,2022,Open,2nd,Wilson,78,0
98,2022,Open,2nd,Wilson,78,1
51,2022,Open,2nd,Wilson,78,0
97,2022,Open,2nd,Wilson,78,1
88,2022,Open,2nd,Wilson,78,1
46,2022,Open,2nd,Wilson,78,0
66,2022,Open,2nd,Wilson,78,1
44,2022,Open,2nd,Wilson,78,0
97,2022,Open,2nd,Wilson,78,1
38,2022,Open,2nd,Wilson,78,0
51,2022,Open,2nd,Wilson,78,0
76,2022,Open,2nd,Wilson,78,0
81,2022,Open,2nd,Wilson,78,1
99,2022,Open,2nd,Wilson,78,1
45,2022,Open,2nd,Wilson,78,0
65,2022,Open,2nd,Wilson,78,1
70,2022,Open,2nd,Wilson,78,0
40,2022,Open,2nd,Wilson,78,0
100,2022,Open,2nd,Wilson,78,1
87,2022,Open,2nd,Wilson,78,1
47,2022,Open,2nd,Wilson,78,0
66,2022,Open,2nd,Wilson,78,0
79,2022,Open,2nd,Wilson,78,1
97,2022,Open,2nd,Wilson,78,1
59,2022,Open,2nd,Wilson,78,1
98,2022,Open,2nd,Wilson,78,1
39,2022,Open,2nd,Wilson,78,0
56,2022,Open,2nd,Wilson,78,0
92,2022,Open,2nd,Wilson,78,1
65,2022,Open,2nd,Wilson,78,0
39,2022,Open,2nd,Wilson,78,0
91,2022,Open,2nd,Wilson,78,1
47,2022,Open,2nd,Wilson,78,0
78,2022,Open,2nd,Wilson,78,0
57,2022,Open,2nd,Wilson,78,0
98,2022,Open,2nd,Wilson,78,1
61,2022,Open,2nd,Wilson,78,0
70,2022,Open,2nd,Wilson,78,0
41,2022,Open,2nd,Wilson,78,0
84,2022,Open,2nd,Wilson,78,1
74,2022,Open,2nd,Wilson,78,0
98,2022,Open,2nd,Wilson,78,1
46,2022,Open,2nd,Wilson,78,0
57,2022,Open,2nd,Wilson,78,0
89,2022,Open,2nd,Wilson,78,1
40,2022,Open,2nd,Wilson,78,0
72,2022,Open,2nd,Wilson,78,0
79,2022,Open,2nd,Wilson,78,1
53,2022,Open,2nd,Wilson,78,0
88,2022,Open,2nd,Wilson,78,1
37,2022,Open,2nd,Wilson,78,0
75,2022,Open,2nd,Wilson,78,1
42,2022,Open,2nd,Wilson,78,0
65,2022,Open,2nd,Wilson,78,1
59,2022,Open,2nd,Wilson,78,0
62,2022,Open,2nd,Wilson,78,0
92,2022,Open,2nd,Wilson,78,1
38,2022,Open,2nd,Wilson,78,0
94,2022,Open,2nd,Wilson,78,1
92,2022,Open,2nd,Wilson,78,1
93,2022,Open,2nd,Wilson,78,1
85,2022,Open,2nd,Wilson,78,1
87,2022,Open,2nd,Wilson,78,1
63,2022,Open,2nd,Wilson,78,1
96,2022,Open,2nd,Wilson,78,1
65,2022,Open,2nd,Wilson,78,1
96,2022,Open,2nd,Wilson,78,1
46,2022,Open,2nd,Wilson,78,0
47,2022,Open,2nd,Wilson,78,0
100,2022,Open,2nd,Wilson,78,1
61,2022,Open,2nd,Wilson,78,0
59,2022,Open,2nd,Wilson,78,0
59,2022,Open,2nd,Wilson,78,0
72,2022,Open,2nd,Wilson,78,1
95,2022,Open,2nd,Wilson,78,1
69,2022,Open,2nd,Wilson,78,0
59,2022,Open,2nd,Wilson,78,1
72,2022,Open,2nd,Wilson,78,0
67,2022,Open,2nd,Wilson,78,1
55,2022,Open,2nd,Wilson,78,0
67,2022,Open,2nd,Wilson,78,1
90,2022,Open,2nd,Wilson,78,1
35,2022,Open,2nd,Wilson,78,0
48,2022,Open,2nd,Wilson,78,0
86,2022,Open,2nd,Wilson,78,1
64,2022,Open,2nd,Wilson,78,1
94,2022,Open,2nd,Wilson,78,1
73,2022,Open,2nd,Wilson,78,1
44,2022,Open,2nd,Wilson,78,0
51,2022,Open,2nd,Wilson,78,0
47,2022,Open,2nd,Wilson,78,0
73,2022,Open,2nd,Wilson,78,0
42,2022,Open,2nd,Wilson,78,0
74,2022,Open,2nd,Wilson,78,1
43,2022,Open,2nd,Wilson,78,0
37,2022,Open,2nd,Wilson,78,0
65,2022,Open,2nd,Wilson,78,0
43,2022,Open,2nd,Wilson,78,0
73,2022,Open,2nd,Wilson,78,1
74,2022,Open,2nd,Wilson,78,1
67,2022,Open,2nd,Wilson,78,1
77,2022,Open,2nd,Wilson,78,0
87,2022,Open,3rd,Wilson,71,1
60,2022,Open,3rd,Wilson,71,0
45,2022,Open,3rd,Wilson,71,0
88,2022,Open,3rd,Wilson,71,1
64,2022,Open,3rd,Wilson,71,1
35,2022,Open,3rd,Wilson,71,0
46,2022,Open,3rd,Wilson,71,0
65,2022,Open,3rd,Wilson,71,0
95,2022,Open,3rd,Wilson,71,1
68,2022,Open,3rd,Wilson,71,1
